target name	accession	tlen	query name	accession	qlen	E-value	score	bias	#	of	c-Evalue	i-Evalue	score	bias	from	to	from	to	from	to	acc	description of target
PGAP1	PF07819.13	231	TARA_ION_MAG_00012_000000000030_37	-	198	4e-06	26.7	0.0	1	1	2.7e-09	9.8e-06	25.5	0.0	74	183	54	162	2	176	0.74	PGAP1-like protein
FolB	PF02152.18	111	TARA_ION_MAG_00012_000000000030_38	-	121	5.6e-20	72.0	0.0	1	1	3.6e-24	6.4e-20	71.8	0.0	2	108	6	113	5	115	0.96	Dihydroneopterin aldolase
TamB	PF04357.13	383	TARA_ION_MAG_00012_000000000030_40	-	1318	5.4e-30	104.9	27.3	1	1	1.9e-31	3.4e-27	95.7	14.0	3	383	881	1317	879	1317	0.84	TamB, inner membrane protein subunit of TAM complex
DUF2518	PF10726.9	145	TARA_ION_MAG_00012_000000000030_41	-	150	2.5e-43	147.2	0.1	1	1	1.5e-47	2.7e-43	147.1	0.1	1	145	1	142	1	142	0.98	Protein of function (DUF2518)
Peptidase_S15	PF02129.18	269	TARA_ION_MAG_00012_000000000030_44	-	521	1e-54	186.0	0.4	1	1	1.4e-58	1.3e-54	185.6	0.4	1	269	15	272	15	272	0.91	X-Pro dipeptidyl-peptidase (S15 family)
PepX_C	PF08530.10	226	TARA_ION_MAG_00012_000000000030_44	-	521	4.1e-19	69.4	0.0	1	1	8.5e-23	7.6e-19	68.5	0.0	38	203	324	492	292	512	0.86	X-Pro dipeptidyl-peptidase C-terminal non-catalytic domain
CBM_48	PF02922.18	84	TARA_ION_MAG_00012_000000000030_45	-	551	2.2e-27	95.2	0.7	1	1	1.5e-24	1.4e-20	73.5	0.0	1	84	125	207	125	207	0.94	Carbohydrate-binding module 48 (Isoamylase N-terminal domain)
COX1	PF00115.20	432	TARA_ION_MAG_00012_000000000031_1	-	478	9.8e-148	492.6	56.9	1	1	6.2e-152	1.1e-147	492.4	56.9	2	432	33	475	32	475	0.98	Cytochrome C and Quinol oxidase polypeptide I
COX2	PF00116.20	120	TARA_ION_MAG_00012_000000000031_2	-	266	2e-12	47.0	0.0	1	1	7.2e-16	4.3e-12	46.0	0.0	48	115	176	243	144	249	0.93	Cytochrome C oxidase subunit II, periplasmic domain
COX15-CtaA	PF02628.15	324	TARA_ION_MAG_00012_000000000031_3	-	309	1.8e-31	109.5	18.6	1	1	1e-31	1.8e-27	96.3	18.6	7	323	22	281	18	282	0.90	Cytochrome oxidase assembly protein
UbiA	PF01040.18	252	TARA_ION_MAG_00012_000000000031_4	-	329	9.6e-50	169.2	16.6	1	1	6.8e-54	1.2e-49	168.9	16.6	2	252	43	294	42	295	0.80	UbiA prenyltransferase family
ABC_tran	PF00005.27	137	TARA_ION_MAG_00012_000000000031_5	-	339	1e-30	107.0	0.0	1	1	2.9e-34	1.7e-30	106.3	0.0	1	136	19	162	19	163	0.96	ABC transporter
ABC2_membrane	PF01061.24	210	TARA_ION_MAG_00012_000000000031_6	-	275	9.9e-35	119.9	27.4	1	1	1.1e-38	9.9e-35	119.9	27.4	3	206	15	224	13	227	0.91	ABC-2 type transporter
DNA_ligase_A_M	PF01068.21	204	TARA_ION_MAG_00012_000000000032_2	-	444	1.5e-20	73.7	0.8	1	1	2.8e-24	2.5e-20	73.0	0.8	15	204	157	343	146	343	0.75	ATP dependent DNA ligase domain
SprT-like	PF10263.9	113	TARA_ION_MAG_00012_000000000032_4	-	177	1.8e-22	79.4	0.1	1	1	1.3e-26	2.3e-22	79.0	0.1	3	113	8	121	6	127	0.93	SprT-like family
DUF98	PF01947.16	149	TARA_ION_MAG_00012_000000000032_6	-	168	2.4e-62	209.3	1.4	1	1	1.5e-66	2.7e-62	209.1	1.4	1	149	3	151	3	151	0.99	p-hydroxybenzoic acid synthase
GIDA	PF01134.22	392	TARA_ION_MAG_00012_000000000032_7	-	649	9.1e-160	532.0	0.1	1	1	1.4e-163	1.3e-159	531.6	0.1	2	390	13	405	12	407	0.99	Glucose inhibited division protein A
GIDA_assoc	PF13932.6	210	TARA_ION_MAG_00012_000000000032_7	-	649	4.7e-64	216.4	2.2	1	1	1.4e-67	1.3e-63	215.0	2.2	2	210	410	623	409	623	0.91	GidA associated domain
DnaB_C	PF03796.15	255	TARA_ION_MAG_00012_000000000032_8	-	463	2.8e-112	374.2	0.0	1	1	1e-115	4.5e-112	373.5	0.0	1	255	204	459	204	459	0.98	DnaB-like helicase C terminal domain
DnaB	PF00772.21	103	TARA_ION_MAG_00012_000000000032_8	-	463	7.5e-30	103.1	0.0	1	1	4.5e-33	2e-29	101.7	0.0	2	103	30	131	29	131	0.98	DnaB-like helicase N terminal domain
Ribosomal_L9_C	PF03948.14	86	TARA_ION_MAG_00012_000000000032_9	-	152	5.5e-22	78.0	8.5	1	1	1.4e-25	1.3e-21	76.9	6.7	7	85	73	150	52	151	0.90	Ribosomal protein L9, C-terminal domain
Ribosomal_L9_N	PF01281.19	47	TARA_ION_MAG_00012_000000000032_9	-	152	2.6e-20	71.7	0.1	1	1	6.1e-24	5.4e-20	70.7	0.1	1	46	5	50	5	51	0.97	Ribosomal protein L9, N-terminal domain
Met_gamma_lyase	PF06838.11	405	TARA_ION_MAG_00012_000000000032_12	-	429	1.1e-157	524.8	0.0	1	1	6.8e-162	1.2e-157	524.6	0.0	5	403	15	413	11	415	0.98	Methionine gamma-lyase
GCV_H	PF01597.19	122	TARA_ION_MAG_00012_000000000032_13	-	130	3.9e-38	130.1	0.1	1	1	2.4e-42	4.3e-38	129.9	0.1	1	119	9	126	9	129	0.97	Glycine cleavage H-protein
GDC-P	PF02347.16	430	TARA_ION_MAG_00012_000000000032_14	-	970	1.2e-157	525.2	0.0	1	2	1.4e-149	1.3e-145	485.5	0.0	1	428	12	443	12	445	0.92	Glycine cleavage system P-protein
Glycos_transf_1	PF00534.20	172	TARA_ION_MAG_00012_000000000032_16	-	375	1.2e-30	106.3	0.0	1	1	3.3e-33	9.7e-30	103.3	0.0	10	171	195	351	186	356	0.91	Glycosyl transferases group 1
Glyco_transf_4	PF13439.6	170	TARA_ION_MAG_00012_000000000032_16	-	375	6.6e-25	88.1	0.0	1	1	3e-28	9e-25	87.6	0.0	2	169	15	177	14	178	0.95	Glycosyltransferase Family 4
Glyco_trans_1_4	PF13692.6	134	TARA_ION_MAG_00012_000000000032_16	-	375	1.5e-23	83.7	0.0	1	1	9e-27	2.7e-23	82.9	0.0	4	132	203	336	200	338	0.82	Glycosyl transferases group 1
Glyco_trans_1_2	PF13524.6	92	TARA_ION_MAG_00012_000000000032_16	-	375	1.5e-09	38.1	0.0	1	1	2e-11	5.9e-08	33.0	0.0	1	90	271	365	271	367	0.91	Glycosyl transferases group 1
Epimerase	PF01370.21	241	TARA_ION_MAG_00012_000000000032_17	-	398	4.2e-25	88.6	0.0	1	1	1.2e-28	7.2e-25	87.9	0.0	1	232	3	293	3	301	0.85	NAD dependent epimerase/dehydratase family
ThiG	PF05690.14	247	TARA_ION_MAG_00012_000000000032_18	-	265	3.4e-104	347.5	0.2	1	1	4.3e-108	3.8e-104	347.4	0.2	2	247	9	258	8	258	0.98	Thiazole biosynthesis protein ThiG
Ribosomal_L20	PF00453.18	107	TARA_ION_MAG_00012_000000000032_20	-	116	1.3e-44	150.6	8.8	1	1	8.3e-49	1.5e-44	150.5	8.8	1	107	3	109	3	109	0.99	Ribosomal protein L20
Ribosomal_L35p	PF01632.19	61	TARA_ION_MAG_00012_000000000032_21	-	66	1.1e-21	77.0	8.2	1	1	6.7e-26	1.2e-21	76.9	8.2	2	60	3	61	2	62	0.98	Ribosomal protein L35
SpoIID	PF08486.10	94	TARA_ION_MAG_00012_000000000032_22	-	458	1.5e-25	89.5	0.0	1	1	1.5e-29	2.7e-25	88.8	0.0	3	94	214	303	212	303	0.94	Stage II sporulation protein
Mur_ligase	PF01225.25	88	TARA_ION_MAG_00012_000000000033_1	-	383	1.9e-20	73.0	0.1	1	1	5.4e-24	3.2e-20	72.2	0.1	1	87	13	119	13	120	0.98	Mur ligase family, catalytic domain
Mur_ligase_M	PF08245.12	192	TARA_ION_MAG_00012_000000000033_1	-	383	4.1e-19	69.3	1.3	1	1	6.8e-23	4.1e-19	69.3	1.3	1	192	124	298	124	298	0.76	Mur ligase middle domain
Gp_dh_C	PF02800.20	158	TARA_ION_MAG_00012_000000000033_2	-	341	6.3e-68	227.3	0.1	1	1	1.1e-71	9.5e-68	226.8	0.1	1	158	162	318	162	318	0.99	Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain
Gp_dh_N	PF00044.24	101	TARA_ION_MAG_00012_000000000033_2	-	341	7.6e-34	116.1	0.4	1	1	3.1e-37	2.8e-33	114.3	0.0	2	100	4	106	3	107	0.94	Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain
AIRS_C	PF02769.22	156	TARA_ION_MAG_00012_000000000033_3	-	326	2.2e-06	27.9	0.0	1	1	3.4e-10	3.1e-06	27.4	0.0	42	147	201	301	152	308	0.69	AIR synthase related protein, C-terminal domain
Pro_isomerase	PF00160.21	158	TARA_ION_MAG_00012_000000000033_4	-	352	3.3e-24	85.9	0.0	1	1	3e-28	5.4e-24	85.3	0.0	2	139	167	331	166	342	0.86	Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD
EFP_N	PF08207.12	58	TARA_ION_MAG_00012_000000000033_5	-	211	1.7e-27	95.2	1.4	1	1	4.4e-31	2.6e-27	94.6	0.2	1	58	27	84	27	84	0.98	Elongation factor P (EF-P) KOW-like domain
Elong-fact-P_C	PF09285.11	56	TARA_ION_MAG_00012_000000000033_5	-	211	4e-27	93.7	0.2	1	1	2.4e-30	1.5e-26	91.9	0.1	1	56	153	208	153	208	0.99	Elongation factor P, C-terminal
Biotin_lipoyl	PF00364.22	73	TARA_ION_MAG_00012_000000000033_6	-	170	9.6e-23	79.8	0.6	1	1	7.2e-27	1.3e-22	79.4	0.6	2	72	93	165	92	166	0.97	Biotin-requiring enzyme
PdxA	PF04166.12	282	TARA_ION_MAG_00012_000000000033_7	-	337	3.3e-82	276.1	0.0	1	1	2.1e-86	3.8e-82	275.9	0.0	4	282	32	323	29	323	0.91	Pyridoxal phosphate biosynthetic protein PdxA
HNH	PF01844.23	47	TARA_ION_MAG_00012_000000000033_10	-	135	5e-10	39.4	1.8	1	1	1.3e-13	7.9e-10	38.8	1.8	1	46	33	73	33	74	0.93	HNH endonuclease
AbrB	PF05145.12	314	TARA_ION_MAG_00012_000000000033_12	-	171	2.8e-23	82.4	16.5	1	1	2e-27	3.6e-23	82.0	16.5	157	313	6	162	1	163	0.93	Transition state regulatory protein AbrB
Aminotran_5	PF00266.19	371	TARA_ION_MAG_00012_000000000033_14	-	387	1.7e-56	191.8	0.0	1	1	2.3e-60	2e-56	191.5	0.0	3	370	9	354	7	355	0.95	Aminotransferase class-V
CbiD	PF01888.17	252	TARA_ION_MAG_00012_000000000033_15	-	374	2.3e-50	171.3	0.0	1	1	1.6e-54	2.9e-50	170.9	0.0	2	252	2	260	1	260	0.93	CbiD
GMP_synt_C	PF00958.22	92	TARA_ION_MAG_00012_000000000033_16	-	529	2.3e-46	155.8	0.1	1	1	1.1e-49	5e-46	154.7	0.1	1	92	436	527	436	527	0.99	GMP synthase C terminal domain
GATase	PF00117.28	190	TARA_ION_MAG_00012_000000000033_16	-	529	1.1e-40	139.4	0.0	1	1	3.5e-44	1.6e-40	138.9	0.0	2	188	16	196	15	198	0.94	Glutamine amidotransferase class-I
DegT_DnrJ_EryC1	PF01041.17	361	TARA_ION_MAG_00012_000000000034_4	-	365	7.6e-52	176.8	0.0	1	1	5.3e-56	9.5e-52	176.5	0.0	4	360	14	355	12	356	0.91	DegT/DnrJ/EryC1/StrS aminotransferase family
GFO_IDH_MocA	PF01408.22	120	TARA_ION_MAG_00012_000000000034_5	-	378	1.5e-19	71.0	0.0	1	1	1.2e-23	2.2e-19	70.4	0.0	2	120	31	150	30	150	0.96	Oxidoreductase family, NAD-binding Rossmann fold
Lysine_decarbox	PF03641.14	132	TARA_ION_MAG_00012_000000000034_8	-	297	8.7e-29	100.3	0.0	1	1	4.7e-32	4.3e-28	98.0	0.0	1	131	158	287	158	288	0.92	Possible lysine decarboxylase
PhoH	PF02562.16	205	TARA_ION_MAG_00012_000000000034_9	-	464	1.2e-51	175.1	0.0	1	1	3.1e-55	1.8e-51	174.5	0.0	1	200	238	459	238	463	0.92	PhoH-like protein
PIN_4	PF13638.6	131	TARA_ION_MAG_00012_000000000034_9	-	464	1.2e-32	113.0	0.3	1	1	3.4e-36	2e-32	112.2	0.3	1	130	6	150	6	151	0.85	PIN domain
DUF4090	PF13319.6	84	TARA_ION_MAG_00012_000000000034_12	-	91	4.6e-41	139.0	0.1	1	1	2.9e-45	5.3e-41	138.8	0.1	1	84	5	88	5	88	0.99	Protein of unknown function (DUF4090)
AhpC-TSA	PF00578.21	124	TARA_ION_MAG_00012_000000000034_13	-	150	2.8e-30	104.8	0.0	1	1	3.8e-34	3.4e-30	104.5	0.0	1	123	3	124	3	125	0.98	AhpC/TSA family
MttA_Hcf106	PF02416.16	53	TARA_ION_MAG_00012_000000000034_15	-	88	1.5e-17	62.7	0.8	1	1	1.1e-21	1.9e-17	62.3	0.8	1	47	6	67	6	86	0.84	mttA/Hcf106 family
TENA_THI-4	PF03070.16	210	TARA_ION_MAG_00012_000000000034_19	-	208	5.5e-32	111.3	1.2	1	1	3.6e-36	6.5e-32	111.1	1.2	6	206	13	203	8	206	0.92	TENA/THI-4/PQQC family
Phos_pyr_kin	PF08543.12	246	TARA_ION_MAG_00012_000000000034_20	-	260	4.8e-84	281.6	0.0	1	1	6e-88	5.4e-84	281.4	0.0	1	245	13	256	13	257	0.98	Phosphomethylpyrimidine kinase
Amino_oxidase	PF01593.24	452	TARA_ION_MAG_00012_000000000034_22	-	512	1.8e-25	90.1	0.0	1	1	6.4e-29	2.3e-25	89.8	0.0	1	452	13	494	13	494	0.74	Flavin containing amine oxidoreductase
DAO	PF01266.24	352	TARA_ION_MAG_00012_000000000034_22	-	512	5.7e-10	39.3	0.0	1	1	2.7e-12	9.7e-09	35.3	0.0	2	303	6	424	5	491	0.63	FAD dependent oxidoreductase
DUF3104	PF11302.8	71	TARA_ION_MAG_00012_000000000034_28	-	82	8.2e-29	99.2	0.1	1	1	5.1e-33	9.2e-29	99.0	0.1	1	69	8	76	8	78	0.95	Protein of unknown function (DUF3104)
Acetyltransf_1	PF00583.25	117	TARA_ION_MAG_00012_000000000034_29	-	297	3.7e-09	36.8	0.0	1	1	1.4e-12	8.5e-09	35.7	0.0	21	102	35	107	15	119	0.73	Acetyltransferase (GNAT) family
Rhomboid	PF01694.22	150	TARA_ION_MAG_00012_000000000034_30	-	213	3.8e-16	59.4	11.3	1	1	2.1e-20	3.8e-16	59.4	11.3	5	143	52	200	49	206	0.86	Rhomboid family
Aldedh	PF00171.22	462	TARA_ION_MAG_00012_000000000034_31	-	463	9.1e-78	261.8	0.0	1	1	1.2e-81	1.1e-77	261.5	0.0	46	462	22	433	4	433	0.92	Aldehyde dehydrogenase family
LysM	PF01476.20	44	TARA_ION_MAG_00012_000000000034_32	-	240	2.7e-24	84.9	8.0	2	2	1.2e-14	2.1e-10	40.5	0.0	1	42	98	139	98	141	0.95	LysM domain
PSI_PsaE	PF02427.17	60	TARA_ION_MAG_00012_000000000034_33	-	70	6.9e-32	108.9	1.2	1	1	4.8e-36	8.6e-32	108.6	1.2	1	59	3	68	3	69	0.97	Photosystem I reaction centre subunit IV / PsaE
H2TH	PF06831.14	93	TARA_ION_MAG_00012_000000000034_34	-	294	2.9e-30	104.1	0.0	1	1	6.5e-34	5.8e-30	103.1	0.0	1	91	153	243	153	245	0.97	Formamidopyrimidine-DNA glycosylase H2TH domain
Fapy_DNA_glyco	PF01149.24	116	TARA_ION_MAG_00012_000000000034_34	-	294	1.6e-29	102.8	0.0	1	1	4.4e-33	4e-29	101.6	0.0	1	116	1	134	1	134	0.93	Formamidopyrimidine-DNA glycosylase N-terminal domain
Chorismate_synt	PF01264.21	327	TARA_ION_MAG_00012_000000000035_2	-	364	8.7e-141	468.4	0.0	1	1	5.5e-145	9.9e-141	468.2	0.0	1	327	9	354	9	354	0.97	Chorismate synthase
Peptidase_M41	PF01434.18	191	TARA_ION_MAG_00012_000000000035_4	-	300	4.3e-76	255.0	0.2	1	1	6.1e-80	5.4e-76	254.7	0.2	1	191	93	287	93	287	0.98	Peptidase family M41
DHquinase_II	PF01220.19	138	TARA_ION_MAG_00012_000000000036_1	-	145	4.6e-60	201.3	0.2	1	1	2.8e-64	5.1e-60	201.1	0.2	1	137	2	138	2	139	0.99	Dehydroquinase class II
MiaE	PF06175.11	240	TARA_ION_MAG_00012_000000000036_2	-	205	5.1e-54	183.4	0.8	2	2	8.6e-45	1.5e-40	139.3	0.1	100	240	62	204	59	204	0.95	tRNA-(MS[2]IO[6]A)-hydroxylase (MiaE)
TP_methylase	PF00590.20	213	TARA_ION_MAG_00012_000000000036_3	-	250	4.6e-38	131.3	0.0	1	1	2.9e-42	5.2e-38	131.1	0.0	2	207	19	231	18	238	0.85	Tetrapyrrole (Corrin/Porphyrin) Methylases
DUF1823	PF08853.11	113	TARA_ION_MAG_00012_000000000036_4	-	157	9.5e-43	145.0	1.1	1	1	6.4e-47	1.1e-42	144.7	1.1	2	112	11	122	10	123	0.98	Domain of unknown function (DUF1823)
MMR_HSR1	PF01926.23	114	TARA_ION_MAG_00012_000000000036_5	-	459	1.3e-53	179.9	0.3	1	2	2.7e-29	4.3e-26	91.2	0.0	2	114	6	121	5	121	0.91	50S ribosome-binding GTPase
MMR_HSR1	PF01926.23	114	TARA_ION_MAG_00012_000000000036_5	-	459	1.3e-53	179.9	0.3	2	2	6.1e-28	9.9e-25	86.8	0.1	2	114	179	296	178	296	0.89	50S ribosome-binding GTPase
KH_dom-like	PF14714.6	80	TARA_ION_MAG_00012_000000000036_5	-	459	5.7e-29	100.3	0.1	1	1	6.5e-32	1.1e-28	99.4	0.1	1	80	354	435	354	435	0.97	KH-domain-like of EngA bacterial GTPase enzymes, C-terminal
FeoB_N	PF02421.18	156	TARA_ION_MAG_00012_000000000036_5	-	459	1.1e-26	93.2	0.0	2	2	1.6e-15	2.6e-12	46.5	0.0	3	134	179	318	177	343	0.80	Ferrous iron transport protein B
CbiQ	PF02361.16	218	TARA_ION_MAG_00012_000000000036_6	-	305	2.1e-25	89.6	12.3	1	1	2.1e-29	3.7e-25	88.8	12.3	2	209	17	262	16	270	0.87	Cobalt transport protein
DUF3539	PF12058.8	86	TARA_ION_MAG_00012_000000000036_7	-	89	9.6e-33	112.2	0.4	1	1	6e-37	1.1e-32	112.0	0.4	1	86	3	87	3	87	0.98	Protein of unknown function (DUF3539)
SepF	PF04472.12	72	TARA_ION_MAG_00012_000000000036_9	-	191	1.5e-25	89.3	0.0	1	1	1.2e-29	2.2e-25	88.7	0.0	2	72	78	148	77	148	0.98	Cell division protein SepF
P5CR_dimer	PF14748.6	103	TARA_ION_MAG_00012_000000000036_10	-	270	3.1e-27	94.8	0.0	1	1	4.7e-31	4.2e-27	94.4	0.0	1	102	164	267	164	268	0.96	Pyrroline-5-carboxylate reductase dimerisation
Glycos_transf_1	PF00534.20	172	TARA_ION_MAG_00012_000000000036_11	-	390	6.6e-28	97.4	0.0	1	1	2.7e-31	1.2e-27	96.5	0.0	4	170	196	359	194	361	0.90	Glycosyl transferases group 1
Glyco_trans_1_4	PF13692.6	134	TARA_ION_MAG_00012_000000000036_11	-	390	2.5e-20	73.3	0.0	1	1	1.7e-23	7.5e-20	71.7	0.0	2	126	208	338	207	347	0.84	Glycosyl transferases group 1
Glyco_trans_4_4	PF13579.6	160	TARA_ION_MAG_00012_000000000036_11	-	390	1.6e-07	31.9	0.0	1	1	5e-11	2.3e-07	31.4	0.0	66	160	84	181	47	181	0.82	Glycosyl transferase 4-like domain
RecO_C	PF02565.15	157	TARA_ION_MAG_00012_000000000036_12	-	260	2.1e-21	76.4	0.0	1	1	3e-25	2.7e-21	76.0	0.0	2	156	84	251	83	252	0.91	Recombination protein O C terminal
Ribosomal_S30AE	PF02482.19	86	TARA_ION_MAG_00012_000000000036_14	-	196	5.4e-25	88.0	1.9	1	1	1e-28	9.1e-25	87.3	1.9	3	84	5	96	3	98	0.90	Sigma 54 modulation protein / S30EA ribosomal protein
Ribosom_S30AE_C	PF16321.5	57	TARA_ION_MAG_00012_000000000036_14	-	196	1.4e-19	69.5	0.0	1	1	3.8e-23	3.4e-19	68.3	0.0	7	57	138	188	134	188	0.97	Sigma 54 modulation/S30EA ribosomal protein C terminus
AMP-binding	PF00501.28	423	TARA_ION_MAG_00012_000000000036_16	-	654	6.6e-91	305.0	0.0	1	1	4.7e-95	8.5e-91	304.6	0.0	12	422	47	517	36	518	0.80	AMP-binding enzyme
YlqD	PF11068.8	131	TARA_ION_MAG_00012_000000000036_17	-	148	3.2e-40	137.5	17.8	1	1	2e-44	3.6e-40	137.4	17.8	2	130	8	144	7	145	0.99	YlqD protein
2-oxoacid_dh	PF00198.23	233	TARA_ION_MAG_00012_000000000036_18	-	456	5e-63	212.7	0.0	1	1	1.6e-66	9.6e-63	211.7	0.0	6	229	235	451	230	454	0.96	2-oxoacid dehydrogenases acyltransferase (catalytic domain)
Biotin_lipoyl	PF00364.22	73	TARA_ION_MAG_00012_000000000036_18	-	456	1.9e-19	69.2	0.2	1	1	1.2e-22	7.3e-19	67.4	0.2	2	72	4	75	3	76	0.96	Biotin-requiring enzyme
Queuosine_synth	PF02547.15	325	TARA_ION_MAG_00012_000000000036_19	-	379	1.3e-108	363.0	0.0	1	1	8.3e-113	1.5e-108	362.8	0.0	3	325	16	365	14	365	0.93	Queuosine biosynthesis protein
PALP	PF00291.25	294	TARA_ION_MAG_00012_000000000036_20	-	329	6.8e-68	229.2	0.5	1	1	4.7e-72	8.4e-68	228.9	0.5	3	294	10	303	9	303	0.95	Pyridoxal-phosphate dependent enzyme
Cys_Met_Meta_PP	PF01053.20	382	TARA_ION_MAG_00012_000000000036_21	-	492	3.7e-38	131.1	0.0	1	1	4.1e-42	7.3e-38	130.1	0.0	119	381	227	486	157	487	0.85	Cys/Met metabolism PLP-dependent enzyme
Cys_Met_Meta_PP	PF01053.20	382	TARA_ION_MAG_00012_000000000036_22	-	385	2.8e-122	408.0	0.0	1	1	3.5e-126	3.1e-122	407.8	0.0	2	381	12	381	11	382	0.98	Cys/Met metabolism PLP-dependent enzyme
Ribosomal_S4	PF00163.19	83	TARA_ION_MAG_00012_000000000036_23	-	192	9.6e-23	80.9	2.9	1	1	1.6e-26	1.5e-22	80.3	2.9	11	83	2	78	1	78	0.89	Ribosomal protein S4/S9 N-terminal domain
Asparaginase_II	PF06089.12	322	TARA_ION_MAG_00012_000000000037_1	-	322	1.6e-87	293.6	0.0	1	1	6.1e-91	1.1e-86	290.8	0.0	1	303	18	299	18	318	0.95	L-asparaginase II
DUF1230	PF06799.11	143	TARA_ION_MAG_00012_000000000037_2	-	165	5.9e-47	159.4	1.0	1	1	3.9e-51	7e-47	159.1	1.0	1	141	6	145	6	147	0.97	Conserved in the green lineage and diatoms 27
RsfS	PF02410.15	99	TARA_ION_MAG_00012_000000000037_3	-	117	1e-23	83.6	0.1	1	1	6.9e-28	1.2e-23	83.4	0.1	4	99	13	107	11	107	0.95	Ribosomal silencing factor during starvation
DUF3318	PF11780.8	143	TARA_ION_MAG_00012_000000000037_4	-	213	4.5e-38	130.4	0.0	1	1	3.3e-42	5.9e-38	130.0	0.0	1	143	5	147	5	147	0.99	Protein of unknown function (DUF3318)
CPSase_L_D2	PF02786.17	211	TARA_ION_MAG_00012_000000000037_5	-	1101	1e-102	342.1	0.0	1	2	1.1e-70	2.9e-67	226.2	0.0	1	210	128	335	128	336	0.97	Carbamoyl-phosphate synthase L chain, ATP binding domain
CPSase_L_D2	PF02786.17	211	TARA_ION_MAG_00012_000000000037_5	-	1101	1e-102	342.1	0.0	2	2	3.1e-36	8.1e-33	113.7	0.0	1	210	695	903	695	904	0.94	Carbamoyl-phosphate synthase L chain, ATP binding domain
CPSase_L_D3	PF02787.19	122	TARA_ION_MAG_00012_000000000037_5	-	1101	4e-38	130.5	0.4	1	1	3.7e-41	9.5e-38	129.3	0.4	2	122	426	547	425	547	0.97	Carbamoyl-phosphate synthetase large chain, oligomerisation domain
ATP-grasp	PF02222.22	171	TARA_ION_MAG_00012_000000000037_5	-	1101	3.3e-09	36.5	0.0	1	1	3.5e-10	8.9e-07	28.6	0.0	9	159	711	872	703	876	0.87	ATP-grasp domain
ABC_membrane	PF00664.23	274	TARA_ION_MAG_00012_000000000037_7	-	568	3.2e-37	128.7	10.3	1	1	4.6e-41	4.1e-37	128.3	10.3	4	271	17	278	14	284	0.96	ABC transporter transmembrane region
ABC_tran	PF00005.27	137	TARA_ION_MAG_00012_000000000037_7	-	568	6.8e-34	117.3	0.7	1	1	2.9e-37	2.6e-33	115.4	0.1	1	137	345	493	345	493	0.91	ABC transporter
S4_2	PF13275.6	65	TARA_ION_MAG_00012_000000000037_8	-	59	4.4e-24	84.1	1.4	1	1	5.7e-28	5.1e-24	83.9	1.4	8	62	1	55	1	57	0.95	S4 domain
TIM	PF00121.18	243	TARA_ION_MAG_00012_000000000037_9	-	242	3.2e-78	262.5	0.0	1	1	2e-82	3.7e-78	262.3	0.0	2	242	5	237	4	238	0.97	Triosephosphate isomerase
Pterin_bind	PF00809.22	244	TARA_ION_MAG_00012_000000000037_10	-	284	6.9e-78	261.7	0.0	1	1	4.4e-82	7.9e-78	261.5	0.0	1	244	24	266	24	266	0.99	Pterin binding enzyme
CobN-Mg_chel	PF02514.16	1089	TARA_ION_MAG_00012_000000000037_11	-	1337	0	1151.9	0.0	1	1	0	0	1151.6	0.0	2	1088	191	1316	190	1317	0.95	CobN/Magnesium Chelatase
DUF3479	PF11965.8	161	TARA_ION_MAG_00012_000000000037_11	-	1337	8e-50	169.1	0.4	1	1	2.3e-53	2e-49	167.8	0.1	1	161	25	187	25	187	0.97	Domain of unknown function (DUF3479)
DapB_N	PF01113.20	124	TARA_ION_MAG_00012_000000000037_12	-	284	1.3e-31	109.3	0.1	1	1	2.2e-35	2e-31	108.7	0.1	1	124	10	144	10	144	0.97	Dihydrodipicolinate reductase, N-terminus
DapB_C	PF05173.14	121	TARA_ION_MAG_00012_000000000037_12	-	284	1.1e-29	103.0	0.1	1	1	1.8e-33	1.6e-29	102.4	0.1	1	120	147	281	146	282	0.87	Dihydrodipicolinate reductase, C-terminus
SE	PF08491.10	276	TARA_ION_MAG_00012_000000000037_14	-	385	2.9e-06	26.6	0.2	1	1	7e-10	6.2e-06	25.5	0.2	43	225	185	362	142	376	0.70	Squalene epoxidase
DUF3038	PF11237.8	169	TARA_ION_MAG_00012_000000000037_16	-	155	1.6e-37	129.1	2.5	1	1	1e-41	1.8e-37	129.0	2.5	11	168	1	152	1	153	0.98	Protein of unknown function (DUF3038)
CarD_CdnL_TRCF	PF02559.16	96	TARA_ION_MAG_00012_000000000037_20	-	1167	1.2e-23	83.6	0.9	1	1	2e-26	6e-23	81.4	0.3	2	96	495	588	494	588	0.98	CarD-like/TRCF domain
UvrB_inter	PF17757.1	91	TARA_ION_MAG_00012_000000000037_20	-	1167	2.1e-22	79.1	0.7	1	1	7.1e-26	2.1e-22	79.1	0.7	1	86	145	229	145	233	0.97	UvrB interaction domain
TRCF	PF03461.15	95	TARA_ION_MAG_00012_000000000037_20	-	1167	5.8e-21	74.7	0.0	1	1	2e-23	5.9e-20	71.5	0.0	1	85	1017	1101	1017	1109	0.96	TRCF domain
